SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,AVG_NOTE
208203,False,Cash loans,F,Y,N,0,90000.0,314100.0,13437.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.006207,-19946,-2964,-14061.0,-3437,64.0,True,True,False,True,False,False,Core staff,1.0,2,2,WEDNESDAY,17,False,False,False,False,False,False,Services,,0.7268310746485269,0.5814837058057234,,,0.9702,,,,,,,,,0.0047,,,,,0.9702,,,,,,,,,0.0049,,,,,0.9702,,,,,,,,,0.0048,,,,block of flats,0.0037,,Yes,0.0,0.0,0.0,0.0,-1796.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,1.0,0.6541573902271252
330501,True,Cash loans,F,Y,Y,1,67500.0,1046142.0,30717.0,913500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.020713,-13001,-218,-6583.0,-4206,20.0,True,True,False,True,False,False,Medicine staff,3.0,3,3,FRIDAY,9,False,False,False,False,False,False,Government,,0.3892866853557046,0.3328505641648731,0.0309,0.1809,0.9911,0.8776,0.0569,0.0,0.1379,0.1667,0.0417,0.0331,0.0252,0.0396,0.0,0.0,0.0315,0.1877,0.9911,0.8824,0.0574,0.0,0.1379,0.1667,0.0417,0.0339,0.0275,0.0413,0.0,0.0,0.0312,0.1809,0.9911,0.8792,0.0573,0.0,0.1379,0.1667,0.0417,0.0337,0.0257,0.0403,0.0,0.0,reg oper spec account,block of flats,0.0312,"Stone, brick",No,0.0,0.0,0.0,0.0,-776.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.36106862476028884
391596,True,Cash loans,F,N,N,0,72000.0,675000.0,19737.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.00712,-19486,-1586,-12018.0,-2899,,True,True,True,True,False,False,Laborers,1.0,2,2,TUESDAY,14,False,False,False,False,True,True,Business Entity Type 2,,0.2495642261384711,0.4382813743111921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1477.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.34392280022483157
390839,True,Cash loans,F,N,Y,0,72000.0,339241.5,15943.5,238500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-12810,-1960,-6872.0,-4856,,True,True,False,True,False,False,Medicine staff,2.0,2,2,WEDNESDAY,14,False,False,False,False,False,False,Medicine,0.3887368889976234,0.0329333882283862,0.0744606878956731,0.0722,0.0829,0.9781,0.7008,0.0,0.0,0.1379,0.1667,0.0417,0.0,0.0588,0.0449,0.0,0.0,0.0735,0.086,0.9782,0.7125,0.0,0.0,0.1379,0.1667,0.0417,0.0,0.0643,0.0468,0.0,0.0,0.0729,0.0829,0.9781,0.7048,0.0,0.0,0.1379,0.1667,0.0417,0.0,0.0599,0.0457,0.0,0.0,reg oper account,block of flats,0.0353,Panel,No,2.0,0.0,2.0,0.0,-1451.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,2.0,0.16537698837389422
239340,False,Revolving loans,M,Y,Y,0,135000.0,405000.0,20250.0,405000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020713,-21227,365243,-4269.0,-3589,3.0,True,False,False,True,True,False,,2.0,3,3,TUESDAY,7,False,False,False,False,False,False,XNA,,0.519295903999633,0.3962195720630885,0.1845,0.1378,0.9851,0.7959999999999999,0.0383,0.2,0.1724,0.3333,0.375,0.0334,0.1437,0.1948,0.0309,0.0457,0.188,0.143,0.9851,0.804,0.0386,0.2014,0.1724,0.3333,0.375,0.0342,0.157,0.203,0.0311,0.0484,0.1863,0.1378,0.9851,0.7987,0.0385,0.2,0.1724,0.3333,0.375,0.034,0.1462,0.1984,0.0311,0.0467,reg oper account,block of flats,0.1841,Panel,No,0.0,0.0,0.0,0.0,-581.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.4577577380313608
100160,True,Cash loans,M,N,Y,0,292500.0,675000.0,36747.0,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,-16667,-200,-5239.0,-114,,True,True,True,True,True,False,Managers,2.0,2,2,FRIDAY,18,True,True,False,True,True,False,Business Entity Type 3,0.3203218651732389,0.6319612327366237,0.2896112383820055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-106.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.41396477876395604
188224,False,Cash loans,F,Y,Y,1,360000.0,640080.0,29970.0,450000.0,Family,Commercial associate,Higher education,Separated,House / apartment,0.009549,-14928,-212,-1319.0,-3867,2.0,True,True,False,True,False,False,Accountants,2.0,2,2,FRIDAY,11,False,False,False,False,False,False,Business Entity Type 3,0.6218568548088629,0.5325494178550566,0.5424451438613613,0.0722,0.0714,0.9841,,,0.0,0.181,0.1667,,,,0.0735,,0.0,0.0735,0.0691,0.9811,,,0.0,0.2069,0.1667,,,,0.0634,,0.0,0.0729,0.0707,0.9831,,,0.0,0.1897,0.1667,,,,0.0705,,0.0,not specified,block of flats,0.0479,"Stone, brick",No,0.0,0.0,0.0,0.0,-462.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5656171388417602
224789,False,Cash loans,F,Y,Y,1,90000.0,922266.0,47218.5,810000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.025164,-10288,-1573,-9290.0,-1304,1.0,True,True,False,True,False,False,Core staff,3.0,2,2,THURSDAY,8,False,False,False,False,False,False,Other,0.1963098449205635,0.4406285469489222,0.7106743858828587,0.0876,0.0268,0.9702,0.5920000000000001,0.0656,0.0,0.1724,0.1667,0.2083,0.0525,0.0714,0.0967,0.0,0.0137,0.0893,0.0278,0.9702,0.608,0.0662,0.0,0.1724,0.1667,0.2083,0.0537,0.0781,0.1008,0.0,0.0145,0.0885,0.0268,0.9702,0.5975,0.066,0.0,0.1724,0.1667,0.2083,0.0534,0.0727,0.0985,0.0,0.0139,reg oper account,block of flats,0.1149,Mixed,No,0.0,0.0,0.0,0.0,-277.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.0,0.44920425925078145
250751,False,Cash loans,M,Y,N,1,315000.0,971280.0,102123.0,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,-12902,-1251,-6989.0,-4171,12.0,True,True,False,True,False,False,Managers,3.0,1,1,THURSDAY,13,False,False,False,False,False,False,Business Entity Type 3,,0.6597940573964162,0.434733248750173,0.1669999999999999,0.1012,0.9836,0.7756,0.0998,0.17,0.0776,0.4896,0.2708,0.0474,0.1395,0.1811,0.0077,0.0051,0.0294,0.0473,0.9841,0.7909,0.003,0.1611,0.069,0.4583,0.0417,0.0385,0.1084,0.1214,0.0078,0.0029,0.1738,0.0987,0.9841,0.7853,0.1004,0.16,0.069,0.4583,0.2708,0.0445,0.1419,0.1639999999999999,0.0078,0.0052,org spec account,block of flats,0.1636,Panel,No,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,2.0,0.5472636530732946
219979,False,Revolving loans,F,N,Y,0,540000.0,720000.0,36000.0,720000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-12998,-3606,-3992.0,-5032,,True,True,False,True,True,True,,2.0,1,1,THURSDAY,14,False,False,False,False,False,False,Business Entity Type 3,0.8419723614936296,0.7091691113307462,0.3791004853998145,0.2485,0.1377,0.9821,0.7552,0.4656,0.4,0.1724,0.4583,0.5,0.0279,0.2009,0.2549,0.0077,0.0238,0.1008,0.0571,0.9821,0.7648,0.1762,0.1611,0.069,0.4583,0.5,0.0101,0.0872,0.1029,0.0039,0.0011,0.2509,0.1377,0.9821,0.7585,0.4686,0.4,0.1724,0.4583,0.5,0.0283,0.2044,0.2595,0.0078,0.0243,reg oper account,block of flats,0.3334,Panel,No,0.0,0.0,0.0,0.0,-774.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.6434139860747302
315051,True,Cash loans,F,N,Y,1,135000.0,1024740.0,49428.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-11314,-3876,-2744.0,-2744,,True,True,False,True,False,False,Laborers,3.0,2,2,FRIDAY,9,False,False,False,False,False,False,Business Entity Type 1,0.2424578137463657,0.634170895252209,0.6109913280868294,0.0371,,0.9757,,,0.0,0.069,0.1667,,,,0.0284,,0.0127,0.0378,,0.9757,,,0.0,0.069,0.1667,,,,0.0296,,0.0134,0.0375,,0.9757,,,0.0,0.069,0.1667,,,,0.0289,,0.0129,,block of flats,0.0251,,No,3.0,0.0,3.0,0.0,-2122.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.49587334569513475
165402,True,Cash loans,F,Y,Y,0,157500.0,348264.0,27643.5,315000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.025164,-12974,-951,-674.0,-4567,13.0,True,True,False,True,False,False,Laborers,1.0,2,2,MONDAY,10,False,False,False,False,False,False,Business Entity Type 2,0.309878076960886,0.5104858516087424,0.5226973172821112,0.0247,0.0457,0.9727,0.626,0.0,0.0,0.1034,0.0833,0.0,0.0388,0.0202,0.018,0.0,0.0,0.0252,0.0474,0.9727,0.6406,0.0,0.0,0.1034,0.0833,0.0,0.0397,0.022,0.0187,0.0,0.0,0.025,0.0457,0.9727,0.631,0.0,0.0,0.1034,0.0833,0.0,0.0395,0.0205,0.0183,0.0,0.0,reg oper account,block of flats,0.0245,Block,No,0.0,0.0,0.0,0.0,-355.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.4476870819505798
194664,True,Cash loans,F,N,Y,1,180000.0,448056.0,21919.5,315000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.020246,-12229,-350,-275.0,-4537,,True,True,False,True,True,False,Laborers,3.0,3,3,FRIDAY,8,False,False,False,False,True,True,Business Entity Type 3,0.2212617560542628,0.0240255822466187,0.1117563710719636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1041.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,2.0,0.0,0.11901456979094838
169970,True,Cash loans,F,N,Y,1,382500.0,534141.0,42331.5,441000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0196889999999999,-10519,-234,-1803.0,-1792,,True,True,False,True,False,False,Managers,3.0,2,2,FRIDAY,10,False,False,False,True,True,False,Business Entity Type 3,,0.6082602600609897,0.3092753558842053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,4.0,0.0,-2486.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,5.0,0.4587678079725975
199729,False,Cash loans,F,N,Y,0,202500.0,873000.0,28291.5,873000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,-14458,-3621,-1100.0,-1947,,True,True,False,True,False,False,Sales staff,2.0,2,2,FRIDAY,12,False,False,False,False,False,False,Construction,,0.6395971490732963,0.7091891096653581,0.0619,0.0258,0.9727,,,0.0,0.1034,0.1667,,0.0316,,0.0499,,0.0,0.063,0.0267,0.9727,,,0.0,0.1034,0.1667,,0.0323,,0.052,,0.0,0.0625,0.0258,0.9727,,,0.0,0.1034,0.1667,,0.0321,,0.0508,,0.0,,block of flats,0.0392,"Stone, brick",No,0.0,0.0,0.0,0.0,-239.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,2.0,0.0,0.6743931293693273
244695,False,Cash loans,F,N,Y,0,112500.0,734994.0,23841.0,526500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.00712,-23426,365243,-12503.0,-4152,,True,False,False,True,False,False,,1.0,2,2,FRIDAY,7,False,False,False,False,False,False,XNA,,0.2526442478054023,,0.0619,0.0537,0.9821,0.7552,0.0248,0.0,0.1379,0.1667,0.2083,0.0349,0.0504,0.0536,0.0,0.0,0.063,0.0557,0.9821,0.7648,0.025,0.0,0.1379,0.1667,0.2083,0.0357,0.0551,0.0559,0.0,0.0,0.0625,0.0537,0.9821,0.7585,0.025,0.0,0.1379,0.1667,0.2083,0.0355,0.0513,0.0546,0.0,0.0,reg oper account,block of flats,0.0557,Panel,No,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,2.0,0.2526442478054023
441199,True,Cash loans,F,N,N,0,139500.0,301095.0,23301.0,279000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.005002,-14155,-2986,-321.0,-467,,True,True,True,True,True,False,Laborers,2.0,3,3,FRIDAY,12,False,False,False,False,True,True,Business Entity Type 1,0.4751423141979289,0.3617735014512177,0.6446794549585961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-704.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,3.0,0.49386509020258096
223661,False,Cash loans,F,Y,Y,0,157500.0,945000.0,27760.5,945000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.018209,-10287,-2898,-2548.0,-2767,64.0,True,True,False,True,False,False,Sales staff,1.0,3,3,MONDAY,11,False,False,False,False,False,False,Self-employed,0.5900672407946103,0.7174683574582414,0.813917469762627,0.0629,0.0621,0.9801,0.728,0.0275,0.0,0.1379,0.1667,0.2083,0.0655,0.0,0.0539,0.0,0.0,0.0641,0.0644,0.9801,0.7387,0.0277,0.0,0.1379,0.1667,0.2083,0.067,0.0,0.0562,0.0,0.0,0.0635,0.0621,0.9801,0.7316,0.0276,0.0,0.1379,0.1667,0.2083,0.0666,0.0,0.0549,0.0,0.0,reg oper account,block of flats,0.0574,Panel,No,3.0,0.0,3.0,0.0,-1610.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,2.0,0.7071510226718263
124369,False,Cash loans,F,N,N,0,360000.0,900000.0,46084.5,900000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.014464,-16071,-1541,-2989.0,-4215,,True,True,False,True,True,False,Core staff,2.0,2,2,TUESDAY,11,False,False,False,False,False,False,Medicine,,0.6570251451488394,0.3893387918468769,0.0948,0.0,0.9727,0.626,0.0039,0.0,0.1379,0.125,0.1667,0.0144,0.0345,0.0503,0.1969,0.0444,0.0966,0.0,0.9727,0.6406,0.004,0.0,0.1379,0.125,0.1667,0.0147,0.0376,0.0524,0.1984,0.047,0.0958,0.0,0.9727,0.631,0.004,0.0,0.1379,0.125,0.1667,0.0146,0.0351,0.0512,0.198,0.0453,reg oper account,block of flats,0.0517,"Stone, brick",No,1.0,0.0,1.0,0.0,-1694.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5231819684978581
173054,True,Cash loans,M,N,N,1,270000.0,790825.5,38173.5,639000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-12587,-867,-868.0,-1307,,True,True,False,True,False,False,Laborers,3.0,3,1,TUESDAY,7,False,False,False,False,False,False,Industry: type 1,,0.3301184670574001,0.11911906455945,0.0371,0.0,0.9737,0.6396,0.0035,0.0,0.069,0.1667,0.0,0.0207,0.0303,0.0331,0.0,0.0,0.0378,0.0,0.9737,0.6537,0.0036,0.0,0.069,0.1667,0.0,0.0211,0.0331,0.0345,0.0,0.0,0.0375,0.0,0.9737,0.6444,0.0036,0.0,0.069,0.1667,0.0,0.021,0.0308,0.0337,0.0,0.0,reg oper account,block of flats,0.028,"Stone, brick",No,5.0,0.0,5.0,0.0,-225.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.22461876580842505
212387,False,Cash loans,M,Y,N,1,292500.0,1462500.0,44343.0,1462500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.04622,-10713,-1351,-4704.0,-3388,9.0,True,True,False,True,False,False,Core staff,3.0,1,1,SATURDAY,13,False,True,True,False,False,False,Trade: type 7,0.4414435931459384,0.4590375111218346,0.3825018041447388,0.1031,0.1121,0.9762,0.6736,0.1295,0.0,0.2069,0.1667,0.0,,0.0841,0.09,0.0,0.0,0.105,0.1164,0.9762,0.6864,0.1307,0.0,0.2069,0.1667,0.0,,0.0918,0.0938,0.0,0.0,0.1041,0.1121,0.9762,0.6779999999999999,0.1304,0.0,0.2069,0.1667,0.0,,0.0855,0.0916,0.0,0.0,reg oper account,block of flats,0.1191,"Stone, brick",No,0.0,0.0,0.0,0.0,-3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.42766096947083726
102028,True,Cash loans,F,Y,Y,0,126000.0,450000.0,30204.0,450000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.028663,-11410,-688,-280.0,-1694,65.0,True,True,False,True,False,False,Sales staff,2.0,2,2,MONDAY,8,False,False,False,False,False,False,Trade: type 7,0.2760569761824905,0.4823729863556924,0.0710551246687366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1264.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,1.0,0.2764950290689732
237842,False,Cash loans,F,N,Y,0,270000.0,719860.5,48429.0,679500.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.0096569999999999,-21822,-1346,-9680.0,-4017,,True,True,False,True,True,False,High skill tech staff,1.0,2,2,THURSDAY,16,False,False,False,False,True,True,Other,0.8797017178115749,0.7540494619561323,0.656158373001177,0.3711,0.187,0.9836,0.7756,0.1314,0.4,0.3448,0.3333,0.375,0.2911,0.3026,0.3976,0.0,0.0392,0.3782,0.1941,0.9836,0.7844,0.1326,0.4028,0.3448,0.3333,0.375,0.2977,0.3306,0.4142,0.0,0.0415,0.3747,0.187,0.9836,0.7786,0.1323,0.4,0.3448,0.3333,0.375,0.2961,0.3078,0.4047,0.0,0.04,reg oper account,block of flats,0.3931,Panel,No,0.0,0.0,0.0,0.0,-2186.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,8.0,0.7633031842562947
144884,False,Cash loans,F,Y,Y,2,225000.0,1260000.0,41773.5,1260000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.028663,-15560,-1975,-3807.0,-4027,19.0,True,True,False,True,False,False,Medicine staff,4.0,2,2,THURSDAY,12,False,False,False,False,True,True,University,,0.1739538079816546,0.7121551551910698,0.0278,0.0,0.9856,,,0.0,0.0345,0.0417,,0.015,,0.0141,,0.0383,0.0284,0.0,0.9856,,,0.0,0.0345,0.0417,,0.0153,,0.0147,,0.0405,0.0281,0.0,0.9856,,,0.0,0.0345,0.0417,,0.0153,,0.0144,,0.0391,,block of flats,0.0194,"Stone, brick",No,1.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.4430544815863622
239187,True,Cash loans,M,Y,Y,0,180000.0,640080.0,29970.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-14688,-1596,-1437.0,-4949,17.0,True,True,True,True,True,False,Laborers,2.0,3,3,THURSDAY,9,False,False,False,False,False,False,Transport: type 3,,0.050563817224697,0.622922000268356,0.0371,0.0582,0.9786,0.7076,0.0047,0.0,0.1379,0.0833,0.125,0.0384,0.0303,0.0208,0.0,0.0,0.0378,0.0604,0.9786,0.7190000000000001,0.0047,0.0,0.1379,0.0833,0.125,0.0393,0.0331,0.0217,0.0,0.0,0.0375,0.0582,0.9786,0.7115,0.0047,0.0,0.1379,0.0833,0.125,0.0391,0.0308,0.0212,0.0,0.0,reg oper account,block of flats,0.0255,Panel,No,7.0,0.0,7.0,0.0,-2169.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,2.0,0.3367429087465265
357932,True,Cash loans,M,N,Y,0,256500.0,521280.0,28408.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019101,-13363,-622,-770.0,-981,,True,True,False,True,True,False,Laborers,2.0,2,2,THURSDAY,16,False,True,True,False,True,True,Construction,,0.2053973059892979,0.2418614865234661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,2.0,0.223629396256382
341090,True,Cash loans,F,N,Y,0,81000.0,225000.0,17775.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010966,-19124,-1494,-1399.0,-2495,,True,True,True,True,False,False,,2.0,2,2,THURSDAY,9,False,False,False,False,False,False,Business Entity Type 3,,0.3111688661562623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,4.0,1.0,-386.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,0.3111688661562623
295825,True,Cash loans,M,N,N,0,135000.0,450000.0,30442.5,450000.0,Unaccompanied,Working,Higher education,Single / not married,Co-op apartment,0.022625,-12274,-2438,-6005.0,-3963,,True,True,True,True,True,False,Laborers,1.0,2,2,WEDNESDAY,8,False,False,False,False,False,False,Industry: type 4,0.136769867529227,0.3995129577462631,0.6610235391308081,0.1979,0.1393,0.9836,0.7756,0.0603,0.32,0.1379,0.4583,0.5,0.2369,0.1614,0.2236,0.0,0.0,0.2017,0.1445,0.9836,0.7844,0.0609,0.3222,0.1379,0.4583,0.5,0.2423,0.1763,0.2329,0.0,0.0,0.1999,0.1393,0.9836,0.7786,0.0607,0.32,0.1379,0.4583,0.5,0.241,0.1642,0.2276,0.0,0.0,reg oper account,block of flats,0.2348,Panel,No,0.0,0.0,0.0,0.0,-1566.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.39910212146876606
209477,True,Cash loans,F,N,N,0,112500.0,976711.5,44266.5,873000.0,Family,Working,Secondary / secondary special,Married,Rented apartment,0.006852,-14221,-2495,-1529.0,-524,,True,True,False,True,False,False,Laborers,2.0,3,3,MONDAY,9,False,False,False,True,True,False,Industry: type 3,,0.0676197931829855,0.5602843280409464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-543.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.0,0.31395206061196596
